Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks,Revenue,Delivery_Duration,Fuel_Efficiency,Profit,Delay_Flag,Urgency_Level,Payment_Mode_Code,Priority_Code,Payment_Mode_Encoded
S271592,O33794,C5220,John Doe,Amit@Gmail.Com,917009074675,Delhi,Uk,North,400001.0,P4909,Laptop,Unknown,73.3333972102348,17.0,3608.377160774864,65957.74184791233,2022-05-31,2022-06-27,0.0,Pending,Road,V456,Mr. Lee,Truck,R876,3978.506822396121,1954.8734464007484,Warehouse B,Unknown,Mr. Patel,Low,Unknown,Unknown,Unknown,Delayed Delivery,61342.41173317269,27 days,0.49135857588485765,61979.23502551621,No,Low Priority,0.0,1.0,5
S196143,O27808,C9115,Amit Kumar,Amit@Gmail.Com,916483950861,Mumbai,Uk,North,110001.0,P4194,Headphones,Furniture,96.58038729091864,6.0,3887.72519106764,155284.49953043126,2021-07-31,2024-11-25,1.0,Unknown,Ship,V519,Mrs. Patel,Truck,R371,5630.916918983429,353.8337453324037,Warehouse A,Unknown,Mr. Patel,High,Online,Yes,Unknown,Handle With Care,23326.35114640584,1213 days,0.06283767820113435,149653.58261144784,Yes,Urgent,0.0,3.0,4
S326873,O64408,C7285,Amit Kumar,,919403691832,Chennai,India,West,560001.0,P2470,Charger,Electronics,30.809070032750384,13.0,2634.015917438526,33111.50560680302,2021-01-31,2023-04-06,3.0,Delayed,Air,V904,Mr. Rao,Truck,R318,6853.33280857354,1513.8522225386318,Hub C,Central,Mr. Khan,Unknown,Upi,Unknown,Not Returned,No Remarks,34242.206926700834,795 days,0.22089285094177802,26258.172798229476,Yes,,4.0,0.0,6
S479999,O84704,C3242,John Doe,,916653524354,Unknown,India,North,600001.0,P3439,Unknown,Unknown,49.63266183825688,8.0,4318.381124021914,190358.3469061544,2021-04-24,2021-06-10,8.0,Unknown,Road,V762,Unknown,Cargo,R366,2321.3171458743936,309.92670108277554,Warehouse A,North Hub,Mr. Patel,Medium,Upi,No,Unknown,No Remarks,34547.04899217531,47 days,0.1335132950849042,188037.02976027998,Yes,Normal,4.0,2.0,6
S983005,O82817,C3396,Fatima Noor,John@Example.Com,919433348043,Chennai,Usa,South,400001.0,P3371,Laptop,Electronics,31.44274101070839,11.0,4712.281498228901,121613.61499720452,2020-09-24,2020-11-26,1.0,Delayed,Road,V232,Unknown,Cargo,R330,1084.9684005823767,738.6984001823912,Warehouse B,Central,Ms. Verma,High,Upi,Unknown,Not Returned,Handle With Care,51835.09648051791,63 days,0.6808478475372013,120528.64659662214,Yes,Urgent,4.0,3.0,6
S789347,O95064,C5646,Fatima Noor,Amit@Gmail.Com,919736058134,Unknown,Unknown,South,400001.0,P4132,Charger,Furniture,5.000115246598537,14.0,494.0543596261738,149908.959129698,2021-03-25,2022-10-22,7.0,Pending,Road,V689,Mr. Lee,Bike,R121,7089.92075935827,474.5804866864273,Warehouse B,Central,Mr. Patel,Low,Cash,No,Not Returned,Handle With Care,6916.761034766433,576 days,0.06693734708670891,142819.03837033972,Yes,Low Priority,1.0,1.0,1
S102710,O58578,C1295,Fatima Noor,John@Example.Com,918560118324,Bangalore,Usa,North,0.0,P7521,Tablet,Unknown,45.68784561376735,12.0,582.118253691674,18874.57944789831,2020-04-11,2023-11-29,12.0,Delivered,Road,V909,Mr. Rao,Cargo,R254,4839.546420163297,632.8260178130992,Hub C,Unknown,Mr. Khan,Medium,Card,Unknown,Unknown,Handle With Care,6985.419044300088,1327 days,0.13076143152104452,14035.033027735015,Yes,Normal,0.0,2.0,0
S243884,O26932,C2738,Michael Brown,,916427477137,Mumbai,Unknown,West,560001.0,P4374,Tablet,Unknown,66.42096729322121,6.0,2501.315203724154,34984.629437934826,2020-08-28,2024-11-14,13.0,Cancelled,Road,V615,Mrs. Patel,Bike,R845,8138.8390000480385,1009.2353840107952,Warehouse B,Unknown,Unknown,Low,Cash,Unknown,Not Returned,No Remarks,15007.891222344922,1539 days,0.12400237724383519,26845.790437886786,Yes,Low Priority,1.0,1.0,1
S369565,O83576,C6011,Not Provided,,917176101848,Mumbai,Unknown,East,400001.0,P8822,Headphones,Furniture,83.32804275964196,17.0,2675.1471425446894,57232.80452318232,2023-01-12,2024-12-30,12.0,Delayed,Ship,V698,Ms. Sharma,Van,R183,3845.0863690497854,1808.2833862035127,Hub C,Unknown,Mr. Khan,High,Card,Unknown,Unknown,Handle With Care,45477.50142325972,718 days,0.47028420499443385,53387.71815413253,Yes,Urgent,0.0,3.0,0
S306641,O21281,C4323,Amit Kumar,,919959764301,Delhi,Unknown,Unknown,400001.0,P2939,Unknown,Food,29.47729944970517,13.0,1400.4722109570012,62335.441039422105,2022-10-30,2024-12-04,9.0,In Transit,Unknown,V433,Mr. Rao,Truck,R551,7753.704802499183,772.2360719398845,Unknown,Central,Ms. Verma,Low,Upi,No,Unknown,No Remarks,18206.138742441013,766 days,0.09959575346368313,54581.73623692292,Yes,Low Priority,4.0,1.0,6
S373479,O50742,C6001,Amit Kumar,,918428227884,Mumbai,Unknown,South,400001.0,P1835,Unknown,Accessories,12.028971422750406,7.0,2814.938437455917,60987.13870572674,2022-09-08,2022-09-22,0.0,Delayed,Air,V704,Mr. Rao,Cargo,R991,9057.001815926433,1756.9267606299247,Warehouse B,Unknown,Ms. Verma,High,Debit,Unknown,Not Returned,No Remarks,19704.569062191422,14 days,0.19398547072613237,51930.13688980031,No,Urgent,3.0,3.0,3
S372581,O83822,C6156,Jane Smith,John@Example.Com,916625451076,Unknown,Usa,North,560001.0,P1451,Tablet,Unknown,14.379639134878165,2.0,912.201922931994,78649.69329941412,2024-03-29,2024-11-26,12.0,In Transit,Ship,V777,Mr. Lee,Van,R901,3495.816486209194,107.63480635290377,Hub C,Central,Mr. Patel,Medium,Online,No,Returned,No Remarks,1824.403845863988,242 days,0.03078960431061448,75153.87681320493,Yes,Normal,0.0,2.0,4
S830675,O56973,C1086,Amit Kumar,Amit@Gmail.Com,918081391328,Bangalore,India,Unknown,600001.0,P8382,Mobile,Accessories,56.34708115816488,18.0,1931.0364529917215,57232.80452318232,2022-05-01,2022-10-13,4.0,Unknown,Road,V184,Mr. Rao,Cargo,R659,1320.6811082606414,1513.8522225386318,Warehouse B,South Hub,Mr. Khan,Low,Debit,No,Unknown,Check Packaging,34758.656153850985,165 days,1.1462662811406457,55912.123414921676,Yes,Low Priority,3.0,1.0,3
S494989,O89940,C5718,Not Provided,John@Example.Com,919894028937,Chennai,Uk,West,560001.0,P1314,Mobile,Accessories,60.95071276419312,15.0,4376.729227010814,133645.41925306083,2021-02-02,2022-04-18,3.0,Cancelled,Air,V832,Unknown,Van,R732,8408.905679026246,490.7450036521326,Hub C,South Hub,Unknown,Low,Card,Unknown,Returned,Check Packaging,65650.9384051622,440 days,0.05836015081916831,125236.51357403459,Yes,Low Priority,0.0,1.0,0
S834171,O99707,C3492,Not Provided,Amit@Gmail.Com,916728882777,Chennai,Unknown,North,600001.0,P7792,Headphones,Furniture,77.62571592443089,16.0,472.02821195246,51317.76473990145,2020-12-26,2021-03-22,13.0,Pending,Rail,V986,Unknown,Truck,R120,7561.095207931837,465.7087814227343,Warehouse B,Unknown,Mr. Patel,Low,Debit,Yes,Pending,Delayed Delivery,7552.45139123936,86 days,0.0615927677956218,43756.669531969615,Yes,Low Priority,3.0,1.0,3
S161038,O66999,C9775,Michael Brown,,916406730279,Delhi,Uk,Unknown,110001.0,P4971,Charger,Furniture,18.591584237106517,5.0,1937.4876677627856,132639.4732006878,2022-07-25,2022-08-21,1.0,Delayed,Rail,V824,Ms. Sharma,Cargo,R447,8553.133890518824,787.0087478115729,Warehouse A,Central,Ms. Verma,Low,Credit,Unknown,Not Returned,Check Packaging,9687.438338813929,27 days,0.09201408020561616,124086.33931016896,Yes,Low Priority,2.0,1.0,2
S826663,O16199,C1095,John Doe,,919742313051,Delhi,India,East,400001.0,P4858,Unknown,Unknown,51.66632662215436,5.0,2880.640668942282,128829.12309077912,2021-08-18,2022-02-18,3.0,Delayed,Ship,V709,Mrs. Patel,Van,R846,1614.6383821861866,1601.3773331675338,Unknown,Unknown,Mr. Khan,Unknown,Upi,Yes,Not Returned,Check Packaging,14403.20334471141,184 days,0.9917869851448115,127214.48470859294,Yes,,4.0,0.0,6
S572107,O89699,C9849,Not Provided,,916247283321,Mumbai,India,East,560001.0,P7256,Mobile,Electronics,20.367541324756797,8.0,2899.960714059048,148242.9734891228,2023-02-13,2024-10-30,11.0,Delayed,Rail,V720,Mrs. Patel,Truck,R419,3495.816486209194,1856.787136809132,Warehouse B,Central,Unknown,Low,Online,Yes,Pending,Check Packaging,23199.685712472383,625 days,0.5311454832180283,144747.15700291362,Yes,Low Priority,0.0,1.0,4
S806164,O89905,C9322,Li Wei,Amit@Gmail.Com,916549083839,Bangalore,Usa,South,0.0,P5134,Charger,Food,97.00603029011845,8.0,1937.4876677627856,131243.56931081213,2022-10-26,2024-12-24,11.0,Delayed,Unknown,V814,Mrs. Patel,Cargo,R132,3845.0863690497854,151.0244465801482,Warehouse B,South Hub,Mr. Khan,Unknown,Cash,Unknown,Unknown,No Remarks,15499.901342102285,790 days,0.039277257279781215,127398.48294176236,Yes,,1.0,0.0,1
S359821,O24318,C6617,Not Provided,,918202016528,Mumbai,Uk,South,110001.0,P2500,Laptop,Unknown,30.809070032750384,11.0,394.1316242533175,131061.78180224224,2021-02-21,2024-01-08,10.0,Delayed,Road,V526,Mr. Lee,Cargo,R788,5527.842773988052,494.64818993831005,Unknown,South Hub,Mr. Patel,Medium,Unknown,No,Returned,Check Packaging,4335.447866786492,1051 days,0.08948304251089383,125533.93902825419,Yes,Normal,0.0,2.0,5
S603252,O57282,C4875,Amit Kumar,,919480912512,Mumbai,Usa,South,600001.0,P5820,Tablet,Electronics,16.021454773452163,12.0,4539.137138587447,183930.7372013707,2020-06-19,2022-12-18,8.0,In Transit,Unknown,V691,Mr. Rao,Bike,R795,7089.92075935827,1513.8522225386318,Hub C,Central,Mr. Khan,Unknown,Cash,Unknown,Pending,Delayed Delivery,54469.64566304936,912 days,0.21352174078115582,176840.81644201244,Yes,,1.0,0.0,1
S241243,O23649,C7004,Amit Kumar,Amit@Gmail.Com,916758042527,Delhi,India,Unknown,600001.0,P9130,Charger,Clothing,16.021454773452163,10.0,1428.488157411806,13794.510437642091,2021-01-24,2022-09-12,0.0,Delayed,Unknown,V402,Mr. Rao,Bike,R839,2321.3171458743936,1000.2208819211336,Unknown,North Hub,Mr. Khan,Medium,Credit,No,Returned,No Remarks,14284.88157411806,596 days,0.430885061827418,11473.193291767697,No,Normal,2.0,2.0,2
S362803,O36372,C7789,Li Wei,John@Example.Com,916280683263,Delhi,India,East,400001.0,P4881,Headphones,Furniture,37.766741825312565,17.0,528.0540744930373,97446.15289517608,2025-05-11,2025-08-10,3.0,Unknown,Ship,V847,Mr. Rao,Bike,R524,4713.974381356493,1267.0122150755228,Hub C,Unknown,Mr. Khan,Medium,Upi,Yes,Pending,No Remarks,8976.919266381634,91 days,0.2687779170133987,92732.17851381958,Yes,Normal,4.0,2.0,6
S846449,O21044,C4048,Amit Kumar,John@Example.Com,919056956854,Chennai,India,South,600001.0,P7950,Mobile,Clothing,54.49826027424572,6.0,523.4605678022331,132639.4732006878,2024-05-11,2025-06-18,0.0,In Transit,Road,V435,Unknown,Van,R922,5468.34161852126,419.635431707086,Warehouse A,South Hub,Unknown,Medium,Unknown,No,Returned,Check Packaging,3140.7634068133984,403 days,0.07673906660947842,127171.13158216653,No,Normal,0.0,2.0,5
S294318,O64996,C3056,John Doe,John@Example.Com,918074596242,Chennai,Uk,West,400001.0,P9795,Laptop,Furniture,30.772103174474005,13.0,2445.1136839385704,21598.497764749005,2020-08-25,2023-09-23,0.0,Unknown,Ship,V347,Mr. Rao,Truck,R976,3653.713054879444,1229.7417935193005,Hub C,North Hub,Mr. Patel,Low,Online,No,Unknown,Check Packaging,31786.477891201415,1124 days,0.3365731722903118,17944.78470986956,No,Low Priority,0.0,1.0,4
S263781,O59812,C4745,Fatima Noor,,918885551498,Unknown,Uk,Unknown,400001.0,P8211,Unknown,Electronics,73.03621322007824,5.0,1984.8354527273511,148242.9734891228,2020-07-29,2023-12-03,13.0,In Transit,Road,V329,Mrs. Patel,Cargo,R247,2321.3171458743936,573.7657680312049,Hub C,South Hub,Unknown,High,Upi,Yes,Not Returned,No Remarks,9924.177263636755,1222 days,0.24717250249537911,145921.6563432484,Yes,Urgent,4.0,3.0,6
S531782,O68132,C5960,John Doe,,917360661981,Delhi,Uk,South,110001.0,P3435,Unknown,Furniture,68.5811861379596,3.0,3034.59077191849,183930.7372013707,2021-07-03,2023-08-03,1.0,In Transit,Rail,V382,Unknown,Cargo,R379,8231.461695455953,796.33515645962,Unknown,Central,Ms. Verma,Unknown,Card,Yes,Not Returned,Check Packaging,9103.77231575547,761 days,0.09674286122223275,175699.27550591476,Yes,,0.0,0.0,0
S491610,O30323,C8803,Fatima Noor,,919071127146,Mumbai,India,East,0.0,P7741,Tablet,Food,20.000294810704947,1.0,3146.5043766263207,189268.7574281701,2020-06-13,2023-04-17,0.0,Unknown,Air,V427,Mr. Lee,Bike,R783,5630.916918983429,579.5517679876584,Hub C,Central,Unknown,Low,Online,Unknown,Pending,Handle With Care,3146.5043766263207,1038 days,0.10292316088589833,183637.84050918667,No,Low Priority,0.0,1.0,4
S746030,O12885,C4267,John Doe,,917989785705,Mumbai,Uk,South,110001.0,P1370,Charger,Clothing,16.023854724022435,9.0,838.5720371470828,196302.5874917136,2023-10-14,2025-03-17,1.0,In Transit,Unknown,V813,Mr. Lee,Cargo,R964,5630.916918983429,107.63480635290377,Hub C,North Hub,Mr. Patel,Low,Upi,No,Unknown,No Remarks,7547.148334323745,520 days,0.019114969711244732,190671.6705727302,Yes,Low Priority,4.0,1.0,6
S309949,O20422,C5960,John Doe,,917955360309,Mumbai,Usa,West,0.0,P7311,Mobile,Food,35.996956006012134,5.0,286.0315640363282,103270.95873135468,2020-01-26,2022-05-18,7.0,Cancelled,Unknown,V399,Ms. Sharma,Cargo,R730,666.2038034756613,1779.5949701260106,Unknown,Central,Unknown,High,Card,Unknown,Not Returned,No Remarks,1430.157820181641,843 days,2.6712470881157695,102604.75492787902,Yes,Urgent,0.0,3.0,0
S958693,O96172,C7921,Not Provided,John@Example.Com,916689624081,Unknown,India,Unknown,560001.0,P9471,Mobile,Electronics,49.63266183825688,8.0,3703.999549743543,47175.32970533122,2020-12-06,2021-06-20,3.0,Delayed,Air,V478,Mr. Rao,Truck,R112,9938.558586707504,1961.602136056614,Hub C,North Hub,Mr. Khan,Medium,Upi,Yes,Unknown,Delayed Delivery,29631.996397948344,196 days,0.19737290060152107,37236.771118623714,Yes,Normal,4.0,2.0,6
S351825,O20754,C1217,Michael Brown,,919682614892,Delhi,Usa,Unknown,400001.0,P1396,Laptop,Clothing,6.972633502035312,2.0,2814.938437455917,94641.0785219888,2021-03-08,2023-10-14,-1.0,Delivered,Road,V196,Ms. Sharma,Truck,R360,8553.133890518824,65.59446973231886,Warehouse B,North Hub,Unknown,Unknown,Debit,Yes,Not Returned,No Remarks,5629.876874911834,950 days,0.007669056812618183,86087.94463146999,No,,3.0,0.0,3
S199813,O95147,C5650,John Doe,John@Example.Com,917823201023,Unknown,Unknown,West,0.0,P9446,Unknown,Clothing,94.91411095670664,11.0,3351.5750642742523,60987.13870572674,2020-12-27,2022-12-22,-1.0,Delayed,Unknown,V635,Ms. Sharma,Van,R752,4600.327884455801,804.0189188740103,Hub C,North Hub,Ms. Verma,High,Cash,Yes,Pending,No Remarks,36867.325707016775,725 days,0.17477426371949187,56386.81082127094,No,Urgent,1.0,3.0,1
S881942,O80031,C3190,Jane Smith,John@Example.Com,917742875984,Mumbai,Usa,West,560001.0,P8682,Charger,Accessories,77.33835454501741,9.0,2847.357221366099,57232.80452318232,2021-03-19,2022-12-08,2.0,Delayed,Ship,V762,Ms. Sharma,Cargo,R674,4527.669155469163,713.1551668397186,Hub C,Unknown,Unknown,High,Cash,Yes,Unknown,No Remarks,25626.214992294892,629 days,0.15751044132238953,52705.135367713156,Yes,Urgent,1.0,3.0,1
S781077,O16131,C5470,Jane Smith,John@Example.Com,919572669074,Chennai,Usa,East,560001.0,P1128,Charger,Furniture,98.69525019175148,14.0,3628.704095992725,128829.12309077912,2021-02-18,2021-06-05,-1.0,Pending,Ship,V641,Mr. Lee,Truck,R696,9938.558586707504,787.0087478115729,Unknown,South Hub,Mr. Patel,Unknown,Credit,Yes,Pending,No Remarks,50801.85734389815,107 days,0.0791874134408355,118890.56450407162,No,,2.0,0.0,2
S272589,O90820,C9314,Li Wei,John@Example.Com,917055075492,Bangalore,Uk,South,600001.0,P8007,Unknown,Electronics,9.30500395416599,7.0,524.0510366881534,192457.5094672196,2021-05-08,2021-09-17,1.0,Delivered,Road,V666,Mrs. Patel,Truck,R446,5527.842773988052,906.3141667727936,Unknown,Central,Unknown,Unknown,Cash,Unknown,Not Returned,Check Packaging,3668.357256817074,132 days,0.1639544038838382,186929.66669323156,Yes,,1.0,0.0,1
S518041,O22882,C4543,Amit Kumar,,916483033700,Mumbai,Uk,South,560001.0,P7433,Laptop,Clothing,29.47729944970517,7.0,833.9464516195411,198229.44047125307,2024-09-01,2025-08-15,10.0,Delayed,Road,V922,Mrs. Patel,Cargo,R216,103.9569566343168,494.64818993831005,Hub C,Unknown,Mr. Khan,Medium,Cash,Yes,Unknown,Delayed Delivery,5837.625161336788,348 days,4.758201913108178,198125.48351461874,Yes,Normal,1.0,2.0,1
S159368,O78691,C2435,Amit Kumar,John@Example.Com,918392988467,Mumbai,Uk,East,0.0,P1268,Mobile,Furniture,78.62500815860486,8.0,1644.0594195786612,38876.644399990495,2021-01-10,2023-09-23,8.0,Delayed,Ship,V685,Mr. Rao,Truck,R631,7652.798285852741,1942.6544828863225,Warehouse B,North Hub,Mr. Khan,Medium,Cash,No,Returned,No Remarks,13152.47535662929,986 days,0.2538489073307458,31223.846114137756,Yes,Normal,1.0,2.0,1
S350628,O34996,C9899,Not Provided,,916924284758,Mumbai,Unknown,South,110001.0,P8273,Unknown,Clothing,73.09581474463738,14.0,3619.05414454862,34984.629437934826,2022-03-31,2023-10-22,8.0,In Transit,Unknown,V404,Mrs. Patel,Truck,R777,8565.430963853194,1335.386338333092,Warehouse A,North Hub,Mr. Patel,High,Unknown,No,Unknown,No Remarks,50666.75802368068,570 days,0.15590416220369174,26419.198474081633,Yes,Urgent,0.0,3.0,5
S926288,O61756,C3476,Fatima Noor,John@Example.Com,919913517974,Chennai,Uk,West,600001.0,P6857,Laptop,Unknown,32.85574054166133,9.0,1400.4722109570012,190358.3469061544,2021-01-26,2024-05-31,2.0,Delayed,Air,V842,Unknown,Van,R178,5719.099566952399,1678.0809125988496,Unknown,Central,Mr. Patel,Unknown,Unknown,Yes,Returned,Check Packaging,12604.24989861301,1221 days,0.29341697813683415,184639.24733920197,Yes,,0.0,0.0,5
S487002,O69138,C7243,Fatima Noor,,918812903088,Chennai,Usa,West,600001.0,P1819,Laptop,Clothing,11.235196985833792,7.0,1400.4722109570012,13794.510437642091,2022-07-28,2025-04-07,7.0,In Transit,Air,V379,Mr. Lee,Bike,R701,880.2333472241612,642.5127504541197,Warehouse A,North Hub,Mr. Khan,High,Unknown,Unknown,Unknown,Handle With Care,9803.305476699008,984 days,0.7299345707366125,12914.27709041793,Yes,Urgent,0.0,3.0,5
S548128,O58305,C9821,John Doe,,917783180095,Chennai,Usa,East,600001.0,P9382,Headphones,Food,36.16733999015513,14.0,2473.7388485041297,94641.0785219888,2020-08-22,2020-10-19,12.0,Unknown,Ship,V677,Unknown,Van,R158,4839.546420163297,772.2360719398845,Warehouse A,Unknown,Mr. Patel,Medium,Credit,No,Unknown,No Remarks,34632.343879057815,58 days,0.15956786130255313,89801.5321018255,Yes,Normal,2.0,2.0,2
S612528,O95539,C7295,Michael Brown,Amit@Gmail.Com,916231616955,Mumbai,Usa,East,600001.0,P7861,Headphones,Clothing,39.17339032410346,17.0,3351.5750642742523,121613.61499720452,2024-06-28,2025-04-28,10.0,Unknown,Road,V277,Unknown,Cargo,R629,6553.261722717063,531.0631365028049,Warehouse B,North Hub,Ms. Verma,Medium,Online,Yes,Not Returned,No Remarks,56976.77609266229,304 days,0.081037986726802,115060.35327448745,Yes,Normal,0.0,2.0,4
S843788,O23885,C5938,Jane Smith,Amit@Gmail.Com,918606379555,Unknown,India,West,400001.0,P2074,Unknown,Accessories,12.028971422750406,14.0,4018.205925899916,132639.4732006878,2020-10-19,2025-04-14,0.0,Unknown,Air,V908,Ms. Sharma,Cargo,R327,4839.546420163297,1886.765690457728,Warehouse A,Central,Mr. Khan,Unknown,Cash,Yes,Returned,Handle With Care,56254.88296259883,1638 days,0.38986415805348645,127799.92678052449,No,,1.0,0.0,1
S361801,O45652,C7049,Amit Kumar,John@Example.Com,918744547581,Bangalore,Usa,East,0.0,P9819,Unknown,Clothing,9.30500395416599,17.0,247.931337549312,54459.71878580739,2024-07-09,2024-10-14,2.0,Pending,Rail,V890,Ms. Sharma,Cargo,R629,1108.012233119132,713.1551668397186,Hub C,North Hub,Mr. Khan,High,Debit,Unknown,Unknown,Check Packaging,4214.832738338304,97 days,0.6436347411365098,53351.70655268826,Yes,Urgent,3.0,3.0,3
S103793,O52418,C9298,Fatima Noor,John@Example.Com,919814775609,Chennai,India,North,600001.0,P7568,Mobile,Electronics,31.44274101070839,15.0,3351.5750642742523,149908.959129698,2022-12-06,2024-03-23,1.0,Delayed,Ship,V274,Mr. Rao,Cargo,R346,1614.6383821861866,1117.916775277942,Hub C,North Hub,Mr. Khan,Unknown,Cash,Unknown,Pending,Delayed Delivery,50273.62596411379,473 days,0.6923635580645036,148294.3207475118,Yes,,1.0,0.0,1
S787644,O93127,C6303,Li Wei,,919729994993,Delhi,India,South,560001.0,P5428,Mobile,Accessories,97.00603029011845,12.0,1428.488157411806,54617.57490162202,2020-08-24,2022-03-22,10.0,Delayed,Road,V563,Mr. Lee,Van,R370,7402.625862593285,1006.8520125604368,Warehouse A,North Hub,Unknown,High,Card,Unknown,Returned,No Remarks,17141.85788894167,575 days,0.1360128191333064,47214.94903902874,Yes,Urgent,0.0,3.0,0
S547173,O35443,C6284,Li Wei,John@Example.Com,919387887275,Delhi,Uk,Unknown,0.0,P5827,Unknown,Furniture,32.85574054166133,4.0,2675.1471425446894,45101.87521972178,2020-07-14,2024-12-29,11.0,Delayed,Air,V287,Ms. Sharma,Cargo,R920,1183.948113343711,897.122186648256,Warehouse A,North Hub,Mr. Patel,Unknown,Unknown,Unknown,Unknown,Handle With Care,10700.588570178757,1629 days,0.7577377560192229,43917.92710637807,Yes,,0.0,0.0,5
S416509,O38426,C1328,John Doe,Amit@Gmail.Com,917895262941,Bangalore,Usa,East,600001.0,P3604,Mobile,Accessories,2.548157182432344,4.0,1400.4722109570012,7967.942200681889,2021-10-23,2024-10-23,10.0,Pending,Road,V911,Ms. Sharma,Cargo,R564,5873.870748481539,1861.9599008559655,Hub C,Central,Mr. Khan,Low,Unknown,Unknown,Returned,Handle With Care,5601.888843828005,1096 days,0.31699027448591766,2094.07145220035,Yes,Low Priority,0.0,1.0,5
S202426,O52829,C8899,Amit Kumar,,919708575772,Mumbai,Unknown,West,560001.0,P3042,Headphones,Accessories,66.42096729322121,9.0,1131.194486882145,110595.09146370173,2023-10-22,2024-01-30,13.0,In Transit,Air,V138,Mr. Rao,Cargo,R809,8621.622056807979,1961.602136056614,Warehouse B,Central,Ms. Verma,Medium,Cash,Unknown,Not Returned,Handle With Care,10180.750381939304,100 days,0.22752123940618044,101973.46940689375,Yes,Normal,1.0,2.0,1
